time	throughput_mbps	rtt_ms	loss_rate
1	28.149743577690785	7.674589254626164	0.0055823925295131
2	25.72334844516138	9.80439270966536	0.0076071284188889
3	26.664208924947523	8.038870850313133	0.007230631792228
4	29.724738640513216	7.049969407099953	0.006937420110341
5	29.18637068446023	8.171541164063068	0.0078042298357778
6	22.047042085276647	8.855813372690388	0.0067120307942651
7	23.19699638160932	8.409993549137617	0.0071099938151065
8	23.42963711192337	7.23707551755624	0.0078382367183965
9	27.976988800121585	8.966892982766465	0.0058167598786914
10	24.669548149558896	7.717099684410156	0.0056907202617383
11	20.21196447254937	9.363489981307216	0.0061782955682108
12	26.16354812639171	8.903506083404233	0.0069654956681152
13	22.33375480957468	8.170628921268086	0.0061739260031929
14	24.20874972148084	9.096764178581369	0.007911959466873
15	21.936111477691647	8.649213857817498	0.0059864737713923
16	24.44309845359085	9.661882189620163	0.0071644349052334
17	24.82357710638417	9.73082844915223	0.0077481447234648
18	23.05228845065292	8.40721830833925	0.0071700513046322
19	21.34875644641197	7.738584369542084	0.0051060712943508
20	22.40943170653849	9.242576565737494	0.0065464484928662
21	24.12709000273728	7.613607432639437	0.0057388492988896
22	21.30486791888191	9.992329191398886	0.0065071421795223
23	28.0299290960546	8.880545067156083	0.0067965587807307
24	28.059674080858382	8.511897119050055	0.0077727218651494
25	28.52693349733816	8.040263717654941	0.0052266656655557
26	24.99515975588005	7.172486930945047	0.0066950742691398
27	22.249844989113924	8.951604711637245	0.0059328682898379
28	20.45584207199098	9.239886507849826	0.0079867589991007
29	29.74464618815376	7.138275348155867	0.0070421799150297
30	22.24441361514241	7.0418735005752975	0.005319772294307
31	27.31680696413249	9.154720843034362	0.0071784149208058
32	22.304767200292027	7.158418534176024	0.0055009557367515
33	20.874069388008813	8.383206491021692	0.0063404747859704
34	25.23319861824764	9.167066825711194	0.0072932133132917
35	27.1160318856368	7.671939575732747	0.0071598168506153
36	22.080962492243486	8.894621061217553	0.0070304360447905
37	28.502596424481297	7.984968913541072	0.0056227311662948
38	28.9722806504283	8.13233233273011	0.0057831724306356
39	20.08182957232961	7.80969737631929	0.0075567644671835
40	21.910670388335983	7.781999554423949	0.007009327319547
41	22.55977203834223	9.389905241596932	0.0067423405835128
42	27.656568486245348	9.797330645725928	0.0065528860327553
43	29.28468447265994	8.481109210136054	0.0070523873498981
44	25.05994413827234	7.313268441590134	0.0076303413247431
45	25.484993342084984	9.869279748879723	0.0063772404918469
46	23.80670401713273	9.51147879294033	0.0062226572912234
47	27.04388657959669	7.261340443365527	0.0071896963797993
48	23.58554881649377	9.2526674848167	0.0067164490064532
49	23.162806630525807	7.5941974017964196	0.0060815550021673
50	20.237700019132337	9.90549270187137	0.0050039856957862
51	23.800723111947217	7.60172105413867	0.0073380780100977
52	24.62442297798264	7.490707843862552	0.0058504933628842
53	20.246537151999256	8.658033721339972	0.0053084202975659
54	24.53318326392144	8.43226467673619	0.0055667764697212
55	22.54142785271907	9.8306153408946	0.0053645036972956
56	22.722036253740143	9.73318957806449	0.0061524664330419
57	20.30692370598659	9.43251041463505	0.0063732858974307
58	23.83605062900505	8.07429551622423	0.0058333946033407
59	22.194530553070884	9.88030895803314	0.0071299916325166
60	27.59132322251384	9.707987123295222	0.0056260937862318
