time	throughput_mbps	rtt_ms	loss_rate
1	38.53146302723295	9.73813907438552	0.008883057555165
2	44.27219178767528	9.981778507592349	0.0091931370166656
3	40.235990457286505	9.23900260747486	0.0087655732366905
4	37.75613021853023	10.394518638444774	0.0086977473591774
5	39.68775422963383	10.332692085085462	0.0099682915217918
6	35.42055972893034	9.652576600610985	0.008413432665686
7	35.21724791594647	9.833435839747969	0.0087032352840872
8	44.60172663629858	9.35722312361938	0.0098491306015407
9	41.75421131345073	9.122200632840588	0.0090233622682087
10	43.63469025419412	10.560472526343489	0.0090437473678105
11	42.696872053446846	9.318026522147653	0.0082543336410664
12	35.661511154053635	10.771885385520717	0.0095422198572525
13	43.752787644187805	9.738643367318245	0.0097646054587847
14	38.203898513157554	9.622036824089928	0.0087286246764539
15	36.03526249219619	10.2576740400878	0.0095725908902
16	44.47514184285221	10.938625255739762	0.0085564779104647
17	43.09943278629452	9.483522327300776	0.0096273193717645
18	39.993680037743786	10.07744130141253	0.0094513103494024
19	37.5879099418391	9.897010111081546	0.0082549373822736
20	42.9807784754536	9.531477421870637	0.0092882979918928
21	44.71481585141169	10.854991578596795	0.0084961782413493
22	42.39210074366685	10.731036480527276	0.0097423045019663
23	38.85710391116394	10.127434146866596	0.0090639805027367
24	43.10219254301491	9.653609953583858	0.0099521421356937
25	41.88876152510883	9.011247487665305	0.0085386143291121
26	44.94125453562812	10.702915513905626	0.0085237826231461
27	35.69539719349516	10.611090769254488	0.0083196340199362
28	41.941579356871706	9.879787671006875	0.0099550027126946
29	39.465968399898046	10.45191693636771	0.0088296454157493
30	39.28112948327113	9.77362855737267	0.009092421200586
31	39.52037132454694	9.772371262812642	0.0080386115878826
32	37.582607888909855	10.352864633372125	0.0099714461035187
33	36.18028336898031	9.008418193316729	0.0099427398064881
34	41.73268401725685	9.550032350935464	0.0091382964954641
35	41.26509015352624	10.62590013922909	0.0095352759428033
36	43.07404316288087	10.39992643634296	0.0083233278726725
37	43.8432995924192	10.11160588236385	0.0085001637146637
38	36.767811026549936	9.127941981287982	0.0093785086098079
39	36.1011828152909	9.636475716091436	0.0095639926283824
40	40.16256791943084	9.27486058499404	0.0089000305774612
41	40.48259095536969	10.4101718001982	0.0090059157702104
42	36.63371437128393	10.381772724768028	0.0080421545529663
43	44.49937196489952	9.954389316959457	0.0091294217450603
44	44.242036171303184	9.051618962820571	0.0085181712679362
45	35.06559912421088	10.081787090815029	0.0094247363261314
46	38.85904963859449	10.526395524001488	0.008226075069512
47	39.34578094997877	9.344965313670036	0.0080434530091777
48	38.26106096953087	9.687214422194518	0.0082397869403355
49	36.94174936892236	9.546971729174444	0.0082807274123842
50	38.08836341250747	10.58245832105766	0.008828922599367
51	44.78382123165733	10.142004610285046	0.0089091363755187
52	37.35457343530416	9.89277755327896	0.0085372966747022
53	36.813199613566944	9.83527586500491	0.0090271121104551
54	37.09449093889447	9.551084562928375	0.0088262982568708
55	43.74878877844255	9.356830349184795	0.0091834071634462
56	36.980875492139546	10.748894889075162	0.0080904445781607
57	36.666261982723405	10.976411434113029	0.0099539049707722
58	39.34682144857256	10.043657482149266	0.0097430009140849
59	37.88301594849279	10.26814318629155	0.0096188122776472
60	44.27184960135117	9.49428596349879	0.0081123289770593
